Word Spacing,Size,Pen Pressure,Baseline
157.6061449,"{'Avg Width': 0.5548451493049624, 'Avg Height': 1.3966566882105347}",HIGH,ASSENDING
269.705367,"{'Avg Width': 0.9811531191423244, 'Avg Height': 1.1908842409216174}",LOW,STRAIGHT
297.893632,"{'Avg Width': 1.7224468126705172, 'Avg Height': 4.367982774672539}",LOW,DESCENDING
436.3758459,"{'Avg Width': 0.45867032658416695, 'Avg Height': 0.5893071142136282}",LOW,STRAIGHT
204.6516211,"{'Avg Width': 1.2780104048410992, 'Avg Height': 1.2304137189910374}",LOW,STRAIGHT
293.5392781,"{'Avg Width': 1.5494430785350402, 'Avg Height': 0.9186276916260223}",LOW,STRAIGHT
139.7246142,"{'Avg Width': 0.7200663466137831, 'Avg Height': 1.03453333962941}",LOW,STRAIGHT
450.3335146,"{'Avg Width': 0.9166261930218401, 'Avg Height': 0.9086246355515372}",HIGH,STRAIGHT
561.1045345,"{'Avg Width': 0.28193517633072335, 'Avg Height': 0.8477068465569494}",HIGH,DESCENDING
99.61886648,"{'Avg Width': 0.4234106639847637, 'Avg Height': 1.1097736143171117}",LOW,STRAIGHT
106.0188662,"{'Avg Width': 1.0006171830367818, 'Avg Height': 2.6237421446886366}",LOW,DESCENDING
36.01388621,"{'Avg Width': 0.43000556750765817, 'Avg Height': 0.5592806186315726}",LOW,STRAIGHT
309.5600431,"{'Avg Width': 0.1939912850178934, 'Avg Height': 0.6483011808102449}",LOW,STRAIGHT
458.5797761,"{'Avg Width': 1.4762590027829203, 'Avg Height': 2.55253859267529}",LOW,STRAIGHT
396.9371539,"{'Avg Width': 0.7833629132194861, 'Avg Height': 0.9285043491343548}",LOW,STRAIGHT
384.7830779,"{'Avg Width': 0.8264609785497862, 'Avg Height': 1.6164991689801136}",LOW,STRAIGHT
479.1141036,"{'Avg Width': 0.9263169563675934, 'Avg Height': 1.1137541494353829}",HIGH,STRAIGHT
548.4928989,"{'Avg Width': 0.22110230200749884, 'Avg Height': 0.7586844540344256}",LOW,DESCENDING
311.5705373,"{'Avg Width': 0.3816490068357587, 'Avg Height': 0.8917514803065812}",LOW,STRAIGHT
257.3838316,"{'Avg Width': 0.17055513246051937, 'Avg Height': 0.4600818126659112}",HIGH,ASSENDING
517.4633942,"{'Avg Width': 1.008073005237679, 'Avg Height': 0.6027275429803763}",HIGH,STRAIGHT
472.4193271,"{'Avg Width': 0.17820819024260426, 'Avg Height': 0.5070883974988318}",LOW,STRAIGHT
205.8267526,"{'Avg Width': 0.20128413524911365, 'Avg Height': 0.7163249915517874}",LOW,STRAIGHT
395.2634089,"{'Avg Width': 0.28088979306717915, 'Avg Height': 0.4519425182853825}",LOW,STRAIGHT
405.9232966,"{'Avg Width': 1.6422923763519361, 'Avg Height': 2.7803499287666886}",HIGH,STRAIGHT
380.6305361,"{'Avg Width': 1.3169294543675412, 'Avg Height': 0.9846394176685199}",LOW,STRAIGHT
325.2718081,"{'Avg Width': 0.591628127365022, 'Avg Height': 0.6375812914647057}",HIGH,DESCENDING
432.9807288,"{'Avg Width': 0.4020217733501662, 'Avg Height': 0.5108437524413894}",LOW,STRAIGHT
41.70360331,"{'Avg Width': 0.3541462891333139, 'Avg Height': 1.0947092500013953}",LOW,DESCENDING
267.5924601,"{'Avg Width': 2.020821751546392, 'Avg Height': 2.267358617255801}",HIGH,DESCENDING
247.3170365,"{'Avg Width': 0.5469756238851166, 'Avg Height': 1.2958239672542624}",LOW,DESCENDING
349.7530751,"{'Avg Width': 0.6110691983799172, 'Avg Height': 1.055937431270669}",HIGH,STRAIGHT
253.5232086,"{'Avg Width': 0.3129856774681509, 'Avg Height': 0.8972280972114175}",LOW,STRAIGHT
96.73645804,"{'Avg Width': 0.2791656101640004, 'Avg Height': 0.643652194496662}",LOW,STRAIGHT
468.837367,"{'Avg Width': 0.7349926299423283, 'Avg Height': 1.8831079210362585}",LOW,STRAIGHT
457.5259555,"{'Avg Width': 2.056210078285247, 'Avg Height': 2.9282455571635815}",HIGH,STRAIGHT
444.8947084,"{'Avg Width': 0.7411268975991855, 'Avg Height': 0.7867610855258271}",LOW,DESCENDING
489.7178072,"{'Avg Width': 1.6602174472772266, 'Avg Height': 1.0968358032727916}",LOW,STRAIGHT
462.4276621,"{'Avg Width': 0.38122030590411043, 'Avg Height': 0.6905539941431471}",LOW,STRAIGHT
544.0580926,"{'Avg Width': 0.360165753537882, 'Avg Height': 0.7245528961639639}",LOW,STRAIGHT
225.2787196,"{'Avg Width': 3.0345507546713493, 'Avg Height': 1.8919880450922237}",LOW,STRAIGHT
574.1256646,"{'Avg Width': 1.1751085903097418, 'Avg Height': 1.4946859142988131}",LOW,STRAIGHT
109.4379581,"{'Avg Width': 1.4269170627604568, 'Avg Height': 1.3022442934936167}",LOW,STRAIGHT
475.8702071,"{'Avg Width': 0.2614184221600018, 'Avg Height': 0.8423344046805802}",LOW,DESCENDING
269.2643723,"{'Avg Width': 0.15969041128054018, 'Avg Height': 0.40370594468073095}",LOW,STRAIGHT
346.2984755,"{'Avg Width': 0.3206576598351932, 'Avg Height': 0.7957608447386796}",LOW,STRAIGHT
141.6140958,"{'Avg Width': 0.2730415436740715, 'Avg Height': 0.7553091214389437}",HIGH,STRAIGHT
209.4649931,"{'Avg Width': 0.7695645613403489, 'Avg Height': 1.4801599701180201}",HIGH,DESCENDING
43.46091957,"{'Avg Width': 0.4427944132740703, 'Avg Height': 0.4942153216001993}",LOW,STRAIGHT
29.03692343,"{'Avg Width': 0.2619751961003627, 'Avg Height': 0.5660651132319663}",HIGH,STRAIGHT
395.8122941,"{'Avg Width': 0.4639704632693861, 'Avg Height': 1.0290778109220127}",LOW,STRAIGHT
352.9510206,"{'Avg Width': 0.6094412880956405, 'Avg Height': 0.8289629173737063}",LOW,DESCENDING
371.9893445,"{'Avg Width': 1.350707496014232, 'Avg Height': 2.0104439670236833}",HIGH,STRAIGHT
620.6027678,"{'Avg Width': 0.8553266100214155, 'Avg Height': 1.627729392292281}",HIGH,STRAIGHT
324.2739495,"{'Avg Width': 0.747613967087872, 'Avg Height': 0.8592475940043925}",LOW,STRAIGHT
355.7687915,"{'Avg Width': 0.39550737866264024, 'Avg Height': 1.2317565876897574}",LOW,STRAIGHT
389.7404917,"{'Avg Width': 0.4971173094857334, 'Avg Height': 0.9775057122513634}",LOW,STRAIGHT
574.5569879,"{'Avg Width': 0.4037491957277788, 'Avg Height': 0.6478165095895153}",LOW,STRAIGHT
86.0,"{'Avg Width': 0.33086098135996145, 'Avg Height': 0.4651837593935398}",LOW,STRAIGHT
430.7054162,"{'Avg Width': 0.6382741915306518, 'Avg Height': 0.9982388991340296}",LOW,DESCENDING
241.6174777,"{'Avg Width': 0.4452804484163129, 'Avg Height': 0.4350342069611638}",HIGH,STRAIGHT
90.55385138,"{'Avg Width': 0.40247368148667917, 'Avg Height': 1.1712478787102025}",HIGH,STRAIGHT
352.6400653,"{'Avg Width': 0.727903212300463, 'Avg Height': 0.9885942810779439}",LOW,STRAIGHT
380.9328638,"{'Avg Width': 1.4003565803394347, 'Avg Height': 2.4018349614356183}",HIGH,STRAIGHT
400.8984626,"{'Avg Width': 0.39667967659464687, 'Avg Height': 0.7061679657106308}",LOW,STRAIGHT
360.9803564,"{'Avg Width': 4.382119592571325, 'Avg Height': 5.605456821830805}",HIGH,STRAIGHT
65.10010284,"{'Avg Width': 0.528072054043611, 'Avg Height': 0.6278460181079254}",LOW,STRAIGHT
98.31073187,"{'Avg Width': 0.5766787740017721, 'Avg Height': 0.8963212498016614}",LOW,ASSENDING
316.5469949,"{'Avg Width': 0.18976398148263632, 'Avg Height': 0.5890679244011351}",LOW,STRAIGHT
401.0038419,"{'Avg Width': 0.42972506458043763, 'Avg Height': 1.031360933015569}",LOW,STRAIGHT
476.7402623,"{'Avg Width': 0.2917591180975628, 'Avg Height': 1.1176659754486553}",HIGH,STRAIGHT
334.8519314,"{'Avg Width': 0.4455131714945833, 'Avg Height': 1.244910207751316}",LOW,STRAIGHT
226.687951,"{'Avg Width': 0.37330458902562996, 'Avg Height': 0.955}",LOW,STRAIGHT
431.1996727,"{'Avg Width': 0.3159972829049845, 'Avg Height': 0.9170342241106696}",LOW,ASSENDING
332.7975673,"{'Avg Width': 0.1786750465280589, 'Avg Height': 0.5644471338155762}",HIGH,STRAIGHT
350.8014941,"{'Avg Width': 0.6185586954013277, 'Avg Height': 0.7254369922033564}",LOW,STRAIGHT
154.6812885,"{'Avg Width': 0.2674063133606276, 'Avg Height': 0.9148892055919775}",LOW,STRAIGHT
300.8115353,"{'Avg Width': 1.8189855245956548, 'Avg Height': 2.517306280480815}",HIGH,STRAIGHT
414.1097742,"{'Avg Width': 0.7138665201985054, 'Avg Height': 1.439225832833639}",LOW,STRAIGHT
215.6834498,"{'Avg Width': 0.31759634207001736, 'Avg Height': 0.6376548522008417}",LOW,DESCENDING
254.580598,"{'Avg Width': 0.27935299374739303, 'Avg Height': 0.4687702382827507}",LOW,STRAIGHT
208.4034549,"{'Avg Width': 0.1986294622825458, 'Avg Height': 0.6423194011267341}",HIGH,STRAIGHT
433.6021603,"{'Avg Width': 0.5002805721259369, 'Avg Height': 0.6091672383070571}",LOW,ASSENDING
407.1164947,"{'Avg Width': 0.2283444794031112, 'Avg Height': 0.48290882411841185}",LOW,STRAIGHT
352.8051224,"{'Avg Width': 0.29759426205837314, 'Avg Height': 0.37122600879767975}",LOW,STRAIGHT
413.9265996,"{'Avg Width': 0.44162904416209464, 'Avg Height': 0.6208136768900974}",LOW,STRAIGHT
41.3417708,"{'Avg Width': 0.13096248312029912, 'Avg Height': 0.2803382403341798}",HIGH,STRAIGHT
531.6820899,"{'Avg Width': 0.5506025525920509, 'Avg Height': 0.6201557067920423}",HIGH,DESCENDING
347.9804327,"{'Avg Width': 2.656262738298186, 'Avg Height': 4.397963762542971}",HIGH,STRAIGHT
65.94694838,"{'Avg Width': 0.6615789494753318, 'Avg Height': 1.255726433675869}",LOW,DESCENDING
259.7377343,"{'Avg Width': 0.6991126766269677, 'Avg Height': 0.8647578410977921}",HIGH,DESCENDING
525.0622806,"{'Avg Width': 0.29730730135566974, 'Avg Height': 0.8089918303282008}",LOW,STRAIGHT
519.6757284,"{'Avg Width': 0.26628949320488776, 'Avg Height': 0.5358669227287125}",HIGH,ASSENDING
284.5650261,"{'Avg Width': 0.6573230400050051, 'Avg Height': 0.8476931089385548}",HIGH,STRAIGHT
221.9888563,"{'Avg Width': 2.3055180727079914, 'Avg Height': 2.4754974751026793}",LOW,STRAIGHT
232.7623603,"{'Avg Width': 0.3152841722691315, 'Avg Height': 0.4766788357080756}",LOW,STRAIGHT
261.8836236,"{'Avg Width': 0.11708423891419749, 'Avg Height': 0.4102669905334997}",HIGH,DESCENDING
53.05704987,"{'Avg Width': 0.24668548638103807, 'Avg Height': 0.5306737575489358}",HIGH,STRAIGHT
394.3690506,"{'Avg Width': 1.275275238377788, 'Avg Height': 1.913286272093575}",LOW,ASSENDING
563.6454564,"{'Avg Width': 0.8026494623628402, 'Avg Height': 1.3557354282733503}",LOW,STRAIGHT
99.2975327,"{'Avg Width': 1.9734414159198, 'Avg Height': 4.518765037717416}",LOW,DESCENDING
330.5867233,"{'Avg Width': 6.518187372031097, 'Avg Height': 3.479642849942218}",HIGH,STRAIGHT
296.0389756,"{'Avg Width': 0.255362625765763, 'Avg Height': 0.5544049143411827}",HIGH,STRAIGHT
208.4899201,"{'Avg Width': 0.3410533469829087, 'Avg Height': 0.6185110864101888}",HIGH,ASSENDING
536.5140884,"{'Avg Width': 0.38441905973657814, 'Avg Height': 0.5781054454161348}",LOW,ASSENDING
406.5318815,"{'Avg Width': 1.687773704909346, 'Avg Height': 0.8825741114180344}",LOW,STRAIGHT
405.0418808,"{'Avg Width': 0.819041424927633, 'Avg Height': 1.192611443768411}",LOW,STRAIGHT
351.318732,"{'Avg Width': 0.22797230306405888, 'Avg Height': 0.6543557277601691}",LOW,STRAIGHT
138.1963908,"{'Avg Width': 0.33370910473246046, 'Avg Height': 0.9072186241522036}",LOW,STRAIGHT
59.0,"{'Avg Width': 1.8712739227839, 'Avg Height': 2.7744607151161262}",LOW,STRAIGHT
478.538852,"{'Avg Width': 0.3206307085527415, 'Avg Height': 1.0760549034738496}",LOW,STRAIGHT
294.2856486,"{'Avg Width': 0.12785027074510832, 'Avg Height': 0.4256503365124716}",LOW,STRAIGHT
401.9859332,"{'Avg Width': 0.23112254331069987, 'Avg Height': 0.7161818219391896}",HIGH,DESCENDING
108.3584517,"{'Avg Width': 0.5686494469758783, 'Avg Height': 0.7421549069840347}",LOW,STRAIGHT
55.54241888,"{'Avg Width': 0.4761278104876647, 'Avg Height': 0.8562245801137314}",HIGH,ASSENDING
444.3961467,"{'Avg Width': 0.10482341134045024, 'Avg Height': 0.24671774405348157}",LOW,STRAIGHT
411.1066934,"{'Avg Width': 0.5525150849209153, 'Avg Height': 1.2302988665171004}",HIGH,DESCENDING
381.2269448,"{'Avg Width': 0.7306566123150064, 'Avg Height': 1.9145968810477103}",LOW,STRAIGHT
448.2618386,"{'Avg Width': 0.17834441700859177, 'Avg Height': 0.6248948173882176}",HIGH,DESCENDING
88.0,"{'Avg Width': 0.349137407575159, 'Avg Height': 1.1746352088051608}",LOW,STRAIGHT
103.0,"{'Avg Width': 0.4163556373658578, 'Avg Height': 1.1755404967081218}",HIGH,STRAIGHT
245.9672723,"{'Avg Width': 0.38762949559827936, 'Avg Height': 0.7126626752517943}",HIGH,STRAIGHT
530.9903513,"{'Avg Width': 0.7371857417555914, 'Avg Height': 1.8770349456812496}",LOW,STRAIGHT
510.1006755,"{'Avg Width': 0.9122758069614569, 'Avg Height': 1.416788860656427}",LOW,DESCENDING
440.684414,"{'Avg Width': 0.7023657607463245, 'Avg Height': 1.4734536299121046}",LOW,STRAIGHT
556.7952457,"{'Avg Width': 1.02898040671716, 'Avg Height': 0.7008877412270286}",LOW,STRAIGHT
135.0731357,"{'Avg Width': 0.5175905789528774, 'Avg Height': 0.8641036515978124}",LOW,STRAIGHT
434.2162571,"{'Avg Width': 0.18304212745034967, 'Avg Height': 0.37800133076550657}",HIGH,DESCENDING
499.7893243,"{'Avg Width': 1.1201550645681528, 'Avg Height': 1.0483245412959628}",LOW,STRAIGHT
474.8898492,"{'Avg Width': 1.0505833841442025, 'Avg Height': 1.5482456403079021}",LOW,STRAIGHT
123.5051235,"{'Avg Width': 0.25536938224808564, 'Avg Height': 0.5384986817020054}",LOW,ASSENDING
249.9039816,"{'Avg Width': 0.3058536518924385, 'Avg Height': 0.48124154792088963}",LOW,STRAIGHT
404.6807874,"{'Avg Width': 0.44858768332368243, 'Avg Height': 0.416484934585755}",LOW,STRAIGHT
567.3878744,"{'Avg Width': 0.2767509406059503, 'Avg Height': 0.42607365988174783}",LOW,DESCENDING
389.1302522,"{'Avg Width': 0.2786806992781577, 'Avg Height': 0.4730222455977278}",LOW,STRAIGHT
349.9011705,"{'Avg Width': 0.21855251706454426, 'Avg Height': 0.6857522455403863}",LOW,STRAIGHT
412.0067422,"{'Avg Width': 1.1398425952858326, 'Avg Height': 1.7839126969324675}",LOW,STRAIGHT
511.4733689,"{'Avg Width': 0.47750000000000004, 'Avg Height': 0.9550000000000001}",LOW,STRAIGHT
209.8388186,"{'Avg Width': 0.4779784933320459, 'Avg Height': 0.5720556418000142}",HIGH,STRAIGHT
409.5538821,"{'Avg Width': 1.2860690950016571, 'Avg Height': 2.4836762174064826}",LOW,STRAIGHT
431.951995,"{'Avg Width': 0.3739810242841817, 'Avg Height': 0.8517693203301797}",LOW,STRAIGHT
847.943984,"{'Avg Width': 0.3317688607577573, 'Avg Height': 0.8413385314659225}",LOW,STRAIGHT
419.1179259,"{'Avg Width': 1.1857196102915626, 'Avg Height': 1.0452135452290048}",LOW,STRAIGHT
143.0484889,"{'Avg Width': 1.6867895765821457, 'Avg Height': 3.7898180285640657}",LOW,DESCENDING
412.3332624,"{'Avg Width': 2.1586460283487416, 'Avg Height': 3.1540219691245603}",LOW,STRAIGHT
260.381066,"{'Avg Width': 0.8667632958362479, 'Avg Height': 1.491327808401926}",HIGH,STRAIGHT
38.89923172,"{'Avg Width': 0.8255616181493403, 'Avg Height': 1.0056484219000308}",LOW,STRAIGHT
350.5339804,"{'Avg Width': 0.6656223076972744, 'Avg Height': 1.2875142683179888}",LOW,STRAIGHT
534.1329423,"{'Avg Width': 0.17048273682134157, 'Avg Height': 0.43745651338259783}",LOW,STRAIGHT
325.9834083,"{'Avg Width': 2.0276983064133365, 'Avg Height': 2.3795600964147274}",LOW,STRAIGHT
216.1203368,"{'Avg Width': 0.2112807791579565, 'Avg Height': 0.395607592490672}",LOW,STRAIGHT
445.2678281,"{'Avg Width': 0.24727036770693964, 'Avg Height': 0.6671462122368487}",LOW,ASSENDING
437.5871781,"{'Avg Width': 0.5288198308158003, 'Avg Height': 0.5380468161775143}",LOW,STRAIGHT
341.7438183,"{'Avg Width': 0.47792218073809983, 'Avg Height': 0.6744506708852185}",LOW,STRAIGHT
106.8464485,"{'Avg Width': 1.8866212859392926, 'Avg Height': 4.589777404038756}",HIGH,STRAIGHT
165.2230837,"{'Avg Width': 0.5066433837089989, 'Avg Height': 0.8489310811835462}",HIGH,STRAIGHT
369.9122725,"{'Avg Width': 0.1737442998913322, 'Avg Height': 0.4473359655695633}",LOW,STRAIGHT
321.2173994,"{'Avg Width': 0.4710516377175227, 'Avg Height': 0.8341027918602357}",LOW,STRAIGHT
209.0585964,"{'Avg Width': 0.3715775771103332, 'Avg Height': 0.5570324617759871}",LOW,STRAIGHT
389.5106344,"{'Avg Width': 0.7265741618431658, 'Avg Height': 0.5083457996087007}",LOW,STRAIGHT
411.2685796,"{'Avg Width': 0.24985572633408326, 'Avg Height': 0.621634522654011}",LOW,STRAIGHT
439.5338525,"{'Avg Width': 0.4160485634507828, 'Avg Height': 0.8277321058281619}",LOW,STRAIGHT
215.475455,"{'Avg Width': 1.3824838539045163, 'Avg Height': 1.4543016922974963}",LOW,STRAIGHT
436.0171021,"{'Avg Width': 0.5670401959855681, 'Avg Height': 0.6884458859838757}",LOW,STRAIGHT
414.3475587,"{'Avg Width': 0.33298066652748265, 'Avg Height': 0.7994427827506848}",LOW,DESCENDING
66.0,"{'Avg Width': 0.6300565021808248, 'Avg Height': 1.6186841869685944}",LOW,STRAIGHT
221.9480749,"{'Avg Width': 0.5482834214359023, 'Avg Height': 0.7632198129290799}",LOW,STRAIGHT
325.9940311,"{'Avg Width': 0.4885379407590353, 'Avg Height': 1.0284270850151154}",LOW,STRAIGHT
530.6646776,"{'Avg Width': 0.15009002393206503, 'Avg Height': 0.5251213291294184}",LOW,STRAIGHT
364.2549749,"{'Avg Width': 0.17402461422023352, 'Avg Height': 0.4264020740226933}",HIGH,STRAIGHT
466.2940205,"{'Avg Width': 0.4088736510207197, 'Avg Height': 0.8120650740485771}",LOW,STRAIGHT
284.131143,"{'Avg Width': 0.29003973951343354, 'Avg Height': 0.7299726009618034}",LOW,STRAIGHT
487.0232082,"{'Avg Width': 0.34328453740050735, 'Avg Height': 0.3772579444267479}",LOW,STRAIGHT
357.0723033,"{'Avg Width': 1.4593736307905771, 'Avg Height': 3.23419954782789}",LOW,STRAIGHT
362.1120845,"{'Avg Width': 0.22532141250303964, 'Avg Height': 0.5267695547143525}",LOW,STRAIGHT
315.1346266,"{'Avg Width': 1.4592164043878475, 'Avg Height': 3.5534827920570438}",LOW,DESCENDING
397.09785,"{'Avg Width': 0.296655971365407, 'Avg Height': 0.9142949022806269}",LOW,STRAIGHT
308.5925936,"{'Avg Width': 0.20707441779621322, 'Avg Height': 0.7580300419230619}",HIGH,STRAIGHT
167.2543595,"{'Avg Width': 0.14978477972939147, 'Avg Height': 0.4678061164379827}",HIGH,STRAIGHT
363.3173918,"{'Avg Width': 0.9264177306003445, 'Avg Height': 1.1770105993626154}",LOW,STRAIGHT
339.8125113,"{'Avg Width': 0.5664363018965918, 'Avg Height': 1.3772507511035963}",HIGH,STRAIGHT
458.1603804,"{'Avg Width': 0.1914303465021565, 'Avg Height': 0.5137059802623005}",LOW,STRAIGHT
223.9996123,"{'Avg Width': 0.44187092485384794, 'Avg Height': 1.2847134630025574}",HIGH,ASSENDING
32.64965543,"{'Avg Width': 1.0809413314737402, 'Avg Height': 1.5556951834066546}",LOW,DESCENDING
335.4314227,"{'Avg Width': 0.22137634731619016, 'Avg Height': 0.31752669349200613}",HIGH,STRAIGHT
560.1580134,"{'Avg Width': 0.3631830883269651, 'Avg Height': 0.6619794627656693}",LOW,ASSENDING
264.0129789,"{'Avg Width': 0.15248015199161097, 'Avg Height': 0.48255967621038237}",HIGH,STRAIGHT
342.4461995,"{'Avg Width': 5.503464375262604, 'Avg Height': 6.567031433766905}",LOW,STRAIGHT
630.8085279,"{'Avg Width': 1.1240712304689664, 'Avg Height': 3.020404720404202}",LOW,STRAIGHT
650.2314972,"{'Avg Width': 5.83298223255867, 'Avg Height': 3.22651069976166}",HIGH,DESCENDING
74.35469652,"{'Avg Width': 0.3610347219265505, 'Avg Height': 0.5626877712659539}",LOW,STRAIGHT
393.1742545,"{'Avg Width': 0.17873981776739312, 'Avg Height': 0.4140802377308638}",HIGH,STRAIGHT
274.9034131,"{'Avg Width': 0.5333699836493986, 'Avg Height': 0.9064490672376292}",LOW,STRAIGHT
386.3485269,"{'Avg Width': 0.4839700524662184, 'Avg Height': 0.5772539577284378}",HIGH,STRAIGHT
393.439728,"{'Avg Width': 0.3613984393251574, 'Avg Height': 0.5273599395292731}",LOW,STRAIGHT
325.9113403,"{'Avg Width': 1.360565988872617, 'Avg Height': 1.501047060146361}",LOW,STRAIGHT
509.1467533,"{'Avg Width': 0.3552423136757217, 'Avg Height': 0.6730726975624121}",LOW,STRAIGHT
347.8699179,"{'Avg Width': 1.0136880301054494, 'Avg Height': 1.2207741928217934}",LOW,DESCENDING
433.7608714,"{'Avg Width': 0.6111122368268065, 'Avg Height': 1.8414151792561517}",LOW,STRAIGHT
77.0,"{'Avg Width': 0.35735249729168383, 'Avg Height': 0.611175253811756}",LOW,STRAIGHT
493.096091,"{'Avg Width': 0.486708671838813, 'Avg Height': 0.9401223926428333}",LOW,STRAIGHT
405.0876448,"{'Avg Width': 0.6752061122110019, 'Avg Height': 1.3239654301266648}",HIGH,STRAIGHT
217.4217241,"{'Avg Width': 0.8841792073856142, 'Avg Height': 1.109159542323299}",HIGH,STRAIGHT
423.8561184,"{'Avg Width': 0.19750554933450304, 'Avg Height': 0.5792058933261685}",HIGH,STRAIGHT
461.9336743,"{'Avg Width': 3.388346871123521, 'Avg Height': 4.858765485811566}",LOW,DESCENDING
354.6061231,"{'Avg Width': 1.616071628205187, 'Avg Height': 2.271811755721069}",LOW,STRAIGHT
171.9172119,"{'Avg Width': 0.4613105535960864, 'Avg Height': 0.8670602944919172}",HIGH,STRAIGHT
448.0512234,"{'Avg Width': 0.4468520811566953, 'Avg Height': 0.48781059383361614}",LOW,STRAIGHT
422.443559,"{'Avg Width': 0.40234707350113597, 'Avg Height': 0.9188602364867773}",HIGH,STRAIGHT
221.18548,"{'Avg Width': 3.506802660863851, 'Avg Height': 4.314173194461608}",HIGH,STRAIGHT
327.0581708,"{'Avg Width': 0.9370743724673807, 'Avg Height': 1.0042103181569544}",LOW,STRAIGHT
334.88613,"{'Avg Width': 0.6715684261830653, 'Avg Height': 0.6873035278053242}",LOW,STRAIGHT
426.0142542,"{'Avg Width': 0.6190809832528403, 'Avg Height': 1.5168272600683192}",HIGH,STRAIGHT
48.39115871,"{'Avg Width': 0.3510870048087451, 'Avg Height': 0.8142698283353099}",LOW,STRAIGHT
418.7061595,"{'Avg Width': 2.3470935602829615, 'Avg Height': 3.489095985416121}",LOW,STRAIGHT
445.713562,"{'Avg Width': 0.45319809825599267, 'Avg Height': 0.6367514612026892}",LOW,STRAIGHT
595.1177921,"{'Avg Width': 0.23989282389974, 'Avg Height': 0.6655871643123994}",HIGH,STRAIGHT
311.8878003,"{'Avg Width': 0.7193766129919188, 'Avg Height': 1.597452278512723}",LOW,STRAIGHT
361.2956427,"{'Avg Width': 0.22719334430249116, 'Avg Height': 0.9549999999999998}",LOW,ASSENDING
296.5140812,"{'Avg Width': 0.5550977493483606, 'Avg Height': 0.9863630867855484}",LOW,STRAIGHT
334.1074679,"{'Avg Width': 0.6525875128616193, 'Avg Height': 0.9549999999999998}",LOW,STRAIGHT
274.2465608,"{'Avg Width': 0.3642284244695803, 'Avg Height': 0.5574834545635864}",HIGH,STRAIGHT
228.2475356,"{'Avg Width': 0.5043746907427693, 'Avg Height': 0.9298553136539179}",LOW,ASSENDING
689.7427057,"{'Avg Width': 0.4294726307275429, 'Avg Height': 1.3245688247927838}",LOW,STRAIGHT
243.2077425,"{'Avg Width': 0.1390783514566676, 'Avg Height': 0.45940338543645787}",LOW,STRAIGHT
161.7023861,"{'Avg Width': 0.24391224316145454, 'Avg Height': 0.7951405714118137}",HIGH,STRAIGHT
58.19280619,"{'Avg Width': 0.2156500321481044, 'Avg Height': 0.30565922245692706}",LOW,STRAIGHT
863.669497,"{'Avg Width': 0.6416811093960567, 'Avg Height': 1.3629434779268457}",LOW,STRAIGHT
228.6189708,"{'Avg Width': 0.9665857079395292, 'Avg Height': 1.5368032603833448}",LOW,STRAIGHT
26.50176675,"{'Avg Width': 0.448665047613703, 'Avg Height': 0.9826611630872606}",LOW,STRAIGHT
468.0419908,"{'Avg Width': 0.6855945044477721, 'Avg Height': 1.4456397810016741}",LOW,STRAIGHT
267.6415513,"{'Avg Width': 1.0750993047793287, 'Avg Height': 1.1611917164813796}",HIGH,DESCENDING
448.8748988,"{'Avg Width': 0.7702571182033008, 'Avg Height': 0.69362894844882}",LOW,STRAIGHT
514.0712076,"{'Avg Width': 0.4281299824671551, 'Avg Height': 0.8178934936097769}",LOW,DESCENDING
281.7137304,"{'Avg Width': 0.355171539321491, 'Avg Height': 0.7876638244775265}",LOW,STRAIGHT
452.4916569,"{'Avg Width': 0.23368578567842302, 'Avg Height': 0.558575437635484}",LOW,STRAIGHT
523.9832567,"{'Avg Width': 0.1989998767296792, 'Avg Height': 0.9712706454565863}",HIGH,STRAIGHT
240.7890251,"{'Avg Width': 0.5112952356499063, 'Avg Height': 0.5979964129371479}",LOW,STRAIGHT
419.6176816,"{'Avg Width': 0.3425397766293744, 'Avg Height': 0.801319443830799}",LOW,DESCENDING
227.3333281,"{'Avg Width': 0.5418429369472431, 'Avg Height': 0.7513858673363697}",HIGH,STRAIGHT
606.9189385,"{'Avg Width': 0.18356162894738906, 'Avg Height': 0.4100155368362766}",HIGH,DESCENDING
285.9164733,"{'Avg Width': 0.43140200509406923, 'Avg Height': 0.5069083202912432}",HIGH,STRAIGHT
320.8151304,"{'Avg Width': 2.80807442601785, 'Avg Height': 1.8886833368287432}",LOW,STRAIGHT
392.731678,"{'Avg Width': 1.610261113696375, 'Avg Height': 2.870532087481298}",HIGH,STRAIGHT
253.8638848,"{'Avg Width': 0.21417951485899295, 'Avg Height': 0.6083723991433106}",HIGH,ASSENDING
265.3317939,"{'Avg Width': 0.6314521965805111, 'Avg Height': 1.015663599364251}",LOW,DESCENDING
410.4737288,"{'Avg Width': 0.20661605118597828, 'Avg Height': 0.5858268369055133}",HIGH,ASSENDING
188.0437826,"{'Avg Width': 0.45729968299097695, 'Avg Height': 0.7084805754063592}",LOW,DESCENDING
392.7724783,"{'Avg Width': 0.2454495016395339, 'Avg Height': 0.72356762760948}",LOW,STRAIGHT
416.4511222,"{'Avg Width': 0.35460044975478683, 'Avg Height': 0.3710901588219547}",LOW,STRAIGHT
454.5259979,"{'Avg Width': 1.551472833859414, 'Avg Height': 0.834584465389172}",LOW,STRAIGHT
