Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism,Size,Pen Pressure
310,1,0,1,0,0,1,2,1,2.517479953,96
333,0,1,0,0,1,0,0,0,0.3257916504,75
394,1,0,1,1,0,1,1,1,1.328122158,78
410,0,1,0,0,1,0,0,0,0.527851569,101
278,0,1,0,0,0,0,2,0,2.225295528,171
386,0,0,1,0,1,0,0,1,0.7111320964,127
393,0,0,1,0,0,0,2,1,1.869674658,120
357,1,0,1,0,1,1,0,1,0.8126170458,99
375,0,1,0,1,0,0,1,0,1.119464078,98
654,1,0,1,0,0,1,2,1,2.936040966,83
254,0,0,1,0,1,0,0,1,0.4458325644,65
161,1,0,1,0,0,1,2,1,2.173168176,80
283,1,0,1,0,1,1,0,1,0.9304156644,101
94,1,0,1,0,1,1,0,1,0.93239485,89
523,1,0,1,0,1,1,0,1,0.6364404809,89
400,1,0,1,0,1,1,0,1,0.838572153,95
393,1,0,1,0,1,1,0,1,0.7546935985,80
324,1,0,1,1,0,1,1,1,1.180565523,65
404,1,0,1,0,0,1,2,1,1.812912586,63
477,1,1,0,0,1,1,0,0,0.8967132482,79
224,0,0,1,0,1,0,0,1,0.582427046,66
179,1,0,1,0,1,1,0,1,0.3209490219,60
309,0,0,1,0,0,0,2,1,1.837240065,60
415,1,0,1,0,1,1,0,1,0.6206563381,71
540,0,0,1,0,1,0,0,1,0.5599883299,96
273,1,0,1,0,1,1,0,1,0.827969163,181
383,1,0,1,0,0,1,2,1,5.230161703,133
232,1,0,0,0,0,1,2,2,4.325820201,88
376,1,0,1,0,1,1,0,1,0.7789960831,89
49,1,0,1,1,0,1,1,1,1.276293046,121
295,1,0,1,0,1,1,0,1,0.845138138,148
369,1,0,1,0,1,1,0,1,0.4139104438,195
158,1,0,1,0,1,1,0,1,0.5629105433,137
507,1,0,1,1,0,1,1,1,1.439129093,116
351,0,0,1,0,1,0,0,1,0.7022602521,117
64,1,0,1,1,0,1,1,1,1.021801292,162
242,1,0,1,1,0,1,1,1,1.183455921,114
238,1,0,1,0,1,1,0,1,0.90311799,74
261,1,0,1,0,1,1,0,1,0.5766563441,63
341,1,0,1,0,1,1,0,1,0.6832320703,66
409,0,1,0,1,0,0,1,0,1.453910739,130
94,0,1,0,0,0,0,2,0,5.406571999,188
431,1,0,1,0,0,1,2,1,1.51315652,120
376,0,0,1,0,1,0,0,1,0.47863464,127
232,0,0,1,0,1,0,0,1,0.6659448442,123
283,0,0,1,0,1,0,0,1,0.8412009362,117
377,1,0,1,0,1,1,0,1,0.5613445139,172
388,1,0,1,0,1,1,0,1,0.325348147,141
74,1,1,0,0,0,1,2,0,1.502929139,154
280,1,0,1,0,1,1,0,1,0.9739465588,135
129,1,0,1,0,1,1,0,1,0.6670362683,125
284,1,0,1,0,0,1,2,1,1.546709635,142
392,0,0,1,0,0,0,2,1,2.184281389,184
527,1,0,1,0,1,1,0,1,0.652476007,150
334,0,0,1,0,1,0,0,1,0.8431196253,164
406,1,0,1,0,0,1,2,1,6.435628525,184
448,1,0,1,0,0,1,2,1,1.686527403,175
303,1,0,1,0,1,1,0,1,0.27884971,181
397,0,0,1,0,1,0,0,1,0.8936566333,97
332,1,0,1,0,0,1,2,1,1.951652641,46
188,1,0,1,1,0,1,1,1,1.38078127,72
282,1,0,1,0,1,1,0,1,0.7347325377,198
378,1,0,1,0,1,1,0,1,0.6027227774,159
368,0,0,1,0,1,0,0,1,0.71625,159
260,1,0,1,0,1,1,0,1,0.9458956167,135
621,1,0,1,0,0,1,2,1,1.523768306,169
108,1,0,1,0,1,1,0,1,0.3407702826,197
321,0,1,0,0,0,0,2,0,1.924736965,171
157,0,0,0,0,0,0,2,2,1.63775488,127
259,0,1,0,0,1,0,0,0,0.8145278927,197
395,1,1,0,1,0,1,1,0,1.291199971,173
46,1,1,0,1,0,1,1,0,1.062464884,155
146,1,0,1,0,1,1,0,1,0.2412025792,126
255,1,0,1,0,1,1,0,1,0.7204285666,84
70,0,0,1,0,0,0,2,1,1.892206904,71
433,0,0,1,0,0,0,2,1,1.644560461,83
166,1,0,1,1,0,1,1,1,1.37100907,84
251,0,0,1,0,1,0,0,1,0.3456721494,77
397,0,0,1,1,0,0,1,1,1.415256028,65
28,1,0,1,0,1,1,0,1,0.4024148044,72
402,0,0,1,0,1,0,0,1,0.4567733685,84
366,1,0,1,0,0,1,2,1,2.23593697,98
351,0,1,0,0,1,0,0,0,0.481371043,94
494,1,0,1,0,1,1,0,1,0.6138197242,81
189,1,0,1,0,0,1,2,1,3.521343276,98
381,1,0,1,1,0,1,1,1,1.065530156,105
378,1,0,1,0,1,1,0,1,0.7358649737,94
401,1,1,0,0,1,1,0,0,0.565549206,97
404,0,0,1,1,0,0,1,1,1.479425217,102
317,1,0,1,1,0,1,1,1,1.320966493,97
648,0,0,1,0,1,0,0,1,0.9549703174,91
478,0,0,1,1,0,0,1,1,1.332549482,112
435,0,0,1,0,1,0,0,1,0.9889157681,150
458,1,0,0,0,1,1,0,2,0.7422166623,137
878,1,0,1,0,1,1,0,1,0.8241578118,95
379,1,0,1,0,1,1,0,1,0.7669444401,96
941,1,0,1,0,1,1,0,1,0.7109045894,95
343,1,0,1,0,1,1,0,1,0.6758491287,127
98,1,1,0,0,1,1,0,0,0.6728546005,101
333,1,0,1,0,1,1,0,1,0.5309009605,95
422,1,0,1,0,1,1,0,1,0.5631692162,123
179,0,0,1,1,0,0,1,1,1.361712575,110
391,1,1,0,0,1,1,0,0,0.4355489088,83
438,1,0,1,0,1,1,0,1,0.3380047295,102
281,0,1,0,0,1,0,0,0,0.4351037683,105
139,1,0,1,0,1,1,0,1,0.6266502379,107
373,1,0,1,0,1,1,0,1,0.937238786,155
331,1,0,1,0,0,1,2,1,3.712496284,199
519,0,0,1,0,1,0,0,1,0.7883627552,127
251,0,0,1,0,0,0,2,1,2.193019165,104
387,1,0,1,0,1,1,0,1,0.7788837388,84
533,1,0,1,0,1,1,0,1,0.6493730835,71
281,0,0,1,1,0,0,1,1,1.17640948,84
399,1,0,1,1,0,1,1,1,1.001215272,189
507,1,0,1,0,1,1,0,1,0.8731813239,182
54,1,0,1,0,0,1,2,1,2.263825776,141
464,1,1,0,0,1,1,0,0,0.5987598468,144
238,0,0,1,0,1,0,0,1,0.3701892792,147
413,1,1,0,0,1,1,0,0,0.7748497129,140
359,1,0,1,0,1,1,0,1,0.8527974925,139
361,0,0,1,0,1,0,0,1,0.9016476226,140
478,1,0,1,0,1,1,0,1,0.6997078583,141
246,1,0,1,0,1,1,0,1,0.4632286464,150
526,0,0,1,0,0,0,2,1,2.844240764,148
172,1,0,1,0,0,1,2,1,1.745599809,156
309,1,0,1,0,1,1,0,1,0.6604417909,183
510,0,0,1,0,1,0,0,1,0.4185863647,199
223,1,0,1,1,0,1,1,1,1.072709078,182
269,0,0,1,1,0,0,1,1,1.142975061,176
521,1,0,0,0,1,1,0,2,0.4523819865,159
378,1,0,1,0,1,1,0,1,0.3038402559,158
696,0,0,1,0,1,0,0,1,0.7514394323,151
282,0,0,1,0,1,0,0,1,0.8681540364,162
491,0,0,1,0,1,0,0,1,0.4755827363,171
315,1,0,1,0,1,1,0,1,0.955,181
906,1,0,1,0,1,1,0,1,0.8875317052,183
382,1,0,1,1,0,1,1,1,1.30298686,186
450,1,0,1,0,1,1,0,1,0.7133573671,179
383,0,0,1,0,1,0,0,1,0.8296535479,177
306,1,0,1,0,1,1,0,1,0.8635225236,163
362,1,0,1,1,0,1,1,1,1.010600262,182
194,1,0,1,0,1,1,0,1,0.6321144099,172
329,0,0,1,0,0,0,2,1,1.658075212,112
360,0,0,0,0,0,0,2,2,1.819413488,99
440,0,0,1,1,0,0,1,1,1.062097519,81
420,1,0,1,1,0,1,1,1,1.129198839,78
442,1,0,1,0,1,1,0,1,0.9641226536,69
414,1,0,1,0,1,1,0,1,0.8097644894,96
190,0,0,1,0,1,0,0,1,0.5826970005,130
290,0,0,1,0,1,0,0,1,0.5726536387,78
220,1,0,1,0,1,1,0,1,0.9757270061,96
430,1,0,1,0,1,1,0,1,0.8960612751,110
250,1,0,1,0,0,1,2,1,2.899736749,189
240,1,1,0,0,1,1,0,0,0.5929688745,119
124,1,0,1,0,0,1,2,1,2.304073105,132
440,0,0,1,0,0,0,2,1,2.804673192,90
359,1,0,1,0,1,1,0,1,0.6414242653,78
313,0,1,0,0,1,0,0,0,0.7645173726,65
344,0,0,1,0,0,0,2,1,2.09118283,68
537,1,0,1,0,1,1,0,1,0.955,82
293,1,0,1,0,1,1,0,1,0.6519820256,104
151,0,0,1,0,1,0,0,1,0.574711144,156
302,1,0,0,0,1,1,0,2,0.4490926918,184
336,1,0,1,1,0,1,1,1,1.001145621,183
79,0,0,1,0,1,0,0,1,0.8194393579,194
295,1,0,1,1,0,1,1,1,1.021025138,193
220,0,0,1,0,0,0,2,1,2.450262621,156
347,1,0,1,0,0,1,2,1,1.816884425,138
126,1,0,1,0,0,1,2,1,2.201330011,137
386,1,1,0,0,0,1,2,0,2.531573628,97
74,1,0,1,0,1,1,0,1,0.9386968514,79
241,1,0,1,0,1,1,0,1,0.3984080533,74
369,0,1,0,0,0,0,2,0,2.19626031,75
376,1,0,1,0,1,1,0,1,0.9493270353,72
302,1,0,1,0,1,1,0,1,0.3479525628,109
599,0,0,0,0,1,0,0,2,0.5369151969,194
327,1,0,1,0,0,1,2,1,1.891030902,191
259,0,0,1,0,0,0,2,1,1.571332992,110
247,1,0,1,1,0,1,1,1,1.450272593,83
533,0,0,1,0,0,0,2,1,2.072752154,86
224,0,0,1,1,0,0,1,1,1.348575715,111
385,1,0,1,1,0,1,1,1,1.100857917,179
273,1,0,1,1,0,1,1,1,1.420266393,157
322,1,0,1,0,1,1,0,1,0.4462748589,140
368,1,1,0,0,0,1,2,0,1.505528453,121
420,1,0,1,0,0,1,2,1,1.708364764,130
501,0,0,1,0,1,0,0,1,0.6373386057,195
239,1,0,1,0,0,1,2,1,2.85508776,185
321,1,0,1,0,1,1,0,1,0.9728478668,83
103,1,0,0,0,1,1,0,2,0.4570520213,71
210,0,0,1,0,0,0,2,1,2.038733187,57
51,1,0,1,1,0,1,1,1,1.08581192,72
417,0,1,0,1,0,0,1,0,1.127106272,156
318,0,0,1,0,1,0,0,1,0.8978947444,179
62,1,0,1,0,1,1,0,1,0.5809408049,140
396,1,0,1,0,1,1,0,1,0.5144533058,118
382,0,0,1,0,0,0,2,1,2.963876685,141
389,0,0,1,0,1,0,0,1,0.4053840179,127
415,0,0,1,0,1,0,0,1,0.430730719,127
385,1,0,1,0,1,1,0,1,0.7122829562,146
52,0,0,1,0,1,0,0,1,0.2619346045,109
435,1,0,1,0,1,1,0,1,0.555111833,127
184,1,0,1,0,0,1,2,1,3.854340173,133
431,0,0,1,0,1,0,0,1,0.5478888622,166
79,1,1,0,0,1,1,0,0,0.4104396228,192
479,1,0,1,0,1,1,0,1,0.9247890697,144
502,1,0,1,0,0,1,2,1,1.813353294,127
371,1,1,0,1,0,1,1,0,1.051344791,128
466,1,0,1,1,0,1,1,1,1.028003054,134
460,1,0,1,0,0,1,2,1,2.354220945,132
204,1,1,0,1,0,1,1,0,0.9970832136,56
270,1,0,0,0,1,1,0,2,0.5804083999,44
193,0,1,0,0,1,0,0,0,0.8543922886,65
344,1,0,1,0,1,1,0,1,0.416158672,197
323,0,0,1,0,1,0,0,1,0.7458028142,179
143,0,0,1,0,1,0,0,1,0.2324609967,194
172,0,0,1,1,0,0,1,1,0.9949015777,184
343,0,0,1,1,0,0,1,1,1.249014612,133
49,1,0,1,0,1,1,0,1,0.8141194111,127
478,1,0,1,0,1,1,0,1,0.6648318265,158
289,0,0,1,1,0,0,1,1,1.006518647,126
179,1,0,1,0,1,1,0,1,0.4538381767,158
601,0,0,1,0,1,0,0,1,0.811672421,185
480,0,0,1,0,1,0,0,1,0.2637389397,171
112,1,0,1,0,0,1,2,1,2.629910941,148
379,1,0,1,0,1,1,0,1,0.4185401602,133
331,1,0,1,1,0,1,1,1,1.213185701,127
624,1,0,1,0,0,1,2,1,2.07699208,82
521,1,0,1,1,0,1,1,1,1.087248962,76
285,1,0,1,0,1,1,0,1,0.7879421868,66
396,1,0,1,1,0,1,1,1,1.202366462,78
239,0,0,1,0,1,0,0,1,0.5553358256,89
333,1,0,1,0,0,1,2,1,1.589798388,67
210,0,1,0,0,1,0,0,0,0.6054684406,66
336,0,0,1,0,0,0,2,1,1.841856476,76
128,0,0,1,0,1,0,0,1,0.9744444794,83
429,1,0,1,1,0,1,1,1,1.021152048,102
389,1,0,1,1,0,1,1,1,1.026385219,119
627,1,0,1,0,0,1,2,1,3.592288252,107
275,1,0,1,1,0,1,1,1,1.42123489,111
498,1,0,1,0,0,1,2,1,5.371261397,118
422,1,0,1,1,0,1,1,1,1.377266351,104
694,1,0,1,0,1,1,0,1,0.5745201443,99
830,0,0,1,1,0,0,1,1,1.000119235,93
435,1,0,1,0,1,1,0,1,0.4264553979,85
481,0,0,1,0,1,0,0,1,0.7113327697,73
221,1,0,1,0,1,1,0,1,0.6719592936,104
358,1,0,1,0,1,1,0,1,0.2328566743,157
369,0,0,1,0,1,0,0,1,0.8337139933,105
260,1,0,1,0,1,1,0,1,0.4417009949,84
324,0,1,0,0,1,0,0,0,0.7364927269,104
383,0,1,0,1,0,0,1,0,1.131553305,136
387,1,0,1,0,1,1,0,1,0.7980644519,148
362,1,0,1,1,0,1,1,1,1.130095348,108
508,1,0,1,0,0,1,2,1,5.30157743,125
373,1,0,1,1,0,1,1,1,1.082768627,138
534,1,0,1,0,1,1,0,1,0.8145294535,106
305,1,0,1,0,0,1,2,1,1.869825805,79
439,1,0,1,0,1,1,0,1,0.5304346827,68
727,0,0,1,0,1,0,0,1,0.8854263991,65
347,1,0,1,0,1,1,0,1,0.6107497669,59
383,1,0,0,0,1,1,0,2,0.6603153089,66
560,1,0,1,0,1,1,0,1,0.8140738988,119
503,0,1,0,0,1,0,0,0,0.6623615518,174
359,1,0,1,1,0,1,1,1,1.020862462,161
398,1,1,0,0,1,1,0,0,0.4574480222,97
191,1,0,1,0,0,1,2,1,1.779707675,81
377,1,0,1,0,1,1,0,1,0.7878267475,76
391,0,0,0,0,1,0,0,2,0.6917543197,73
78,1,0,1,0,1,1,0,1,0.6396056828,107
93,1,0,1,0,1,1,0,1,0.7473571786,182
423,1,0,1,1,0,1,1,1,1.350235362,174
468,0,0,1,0,1,0,0,1,0.8071037532,147
317,0,0,1,0,1,0,0,1,0.9416464267,137
113,1,0,1,0,1,1,0,1,0.955,123
308,1,0,1,0,1,1,0,1,0.5851029713,98
501,1,0,1,0,1,1,0,1,0.6999143289,103
211,0,0,1,0,1,0,0,1,0.9458114157,105
86,1,0,1,1,0,1,1,1,1.07556285,107
400,1,0,1,1,0,1,1,1,1.125543067,105
92,1,0,1,1,0,1,1,1,1.082609005,107
341,1,0,1,0,0,1,2,1,4.27180848,126
145,0,1,0,0,1,0,0,0,0.8737520127,141
354,1,1,0,1,0,1,1,0,1.148491206,134
391,0,1,0,0,1,0,0,0,0.4647240955,149
346,1,0,1,0,1,1,0,1,0.7734286526,168
187,1,0,1,0,1,1,0,1,0.661121373,170
387,0,1,0,0,1,0,0,0,0.901535803,182
402,0,0,1,0,1,0,0,1,0.6806104708,198
488,0,0,1,0,1,0,0,1,0.8882192855,188
113,0,0,1,0,1,0,0,1,0.7223772472,186
284,1,0,1,0,1,1,0,1,0.8065282967,170
444,1,0,1,0,1,1,0,1,0.955,188
282,1,0,1,1,0,1,1,1,1.174141976,175
454,0,0,1,0,0,0,2,1,1.804764245,154
144,0,0,1,1,0,0,1,1,1.279250012,151
401,1,0,1,0,0,1,2,1,2.417459741,150
413,0,0,1,1,0,0,1,1,1.146810853,151
228,1,0,1,0,0,1,2,1,2.559679858,141
402,1,1,0,1,0,1,1,0,1.116799187,137
418,1,0,1,0,1,1,0,1,0.3154393729,135
447,1,0,1,0,1,1,0,1,0.6524147184,137
561,0,1,0,1,0,0,1,0,1.065765622,145
171,0,1,0,1,0,0,1,0,1.058504323,136
334,1,0,1,1,0,1,1,1,1.455361328,134
381,1,0,1,0,1,1,0,1,0.5876364047,144
288,1,0,1,0,0,1,2,1,8.121705869,177
289,0,0,1,0,1,0,0,1,0.8424772782,173
224,0,0,0,0,1,0,0,2,0.7825312464,154
348,1,0,1,0,0,1,2,1,1.805221996,99
464,1,1,0,0,1,1,0,0,0.7206249754,60
336,1,0,1,1,0,1,1,1,1.165576338,64
515,0,0,1,0,1,0,0,1,0.8120879054,92
279,0,0,1,0,0,0,2,1,2.22217613,105
411,0,0,1,0,1,0,0,1,0.2763736662,176
140,1,0,1,1,0,1,1,1,1.269468311,117
330,1,0,1,1,0,1,1,1,1.164976519,92
557,1,0,1,0,1,1,0,1,0.8949127784,77
335,1,0,0,0,0,1,2,2,2.411548582,66
337,1,0,1,0,0,1,2,1,9.491011892,59
305,0,0,1,0,1,0,0,1,0.7635724321,84
280,1,0,1,1,0,1,1,1,1.185554292,123
349,1,0,1,0,0,1,2,1,2.739873002,122
193,1,0,1,0,1,1,0,1,0.4383895612,82
465,0,1,0,0,1,0,0,0,0.2731129204,97
457,1,0,1,0,1,1,0,1,0.4633218272,125
44,1,0,1,0,1,1,0,1,0.2897258639,161
695,0,0,1,1,0,0,1,1,1.345965852,113
121,0,0,1,1,0,0,1,1,1.084753167,72
479,1,0,1,0,1,1,0,1,0.8386830065,74
165,1,0,1,0,1,1,0,1,0.4774740122,73
423,1,0,1,1,0,1,1,1,1.171584504,72
572,1,1,0,0,1,1,0,0,0.7514372689,89
341,1,0,1,0,1,1,0,1,0.4405477506,117
471,1,0,1,1,0,1,1,1,1.274912089,153
338,0,0,1,1,0,0,1,1,1.07630494,193
700,0,0,1,0,0,0,2,1,1.55900032,172
458,0,0,1,0,0,0,2,1,2.010664543,122
262,1,0,1,1,0,1,1,1,1.486584097,92
241,1,0,1,0,0,1,2,1,2.621575507,78
531,1,0,1,1,0,1,1,1,1.156008331,65
453,1,0,0,0,1,1,0,2,0.5402068064,65
391,1,0,1,0,1,1,0,1,0.922755355,125
472,0,0,1,0,0,0,2,1,1.609710522,156
319,1,0,1,0,0,1,2,1,1.862406793,101
453,1,0,1,0,1,1,0,1,0.3945992421,80
215,1,0,1,0,1,1,0,1,0.9632047544,75
422,1,0,1,0,1,1,0,1,0.5379405675,170
207,1,0,1,0,0,1,2,1,1.771975518,170
357,1,0,1,1,0,1,1,1,1.192132795,112
233,0,0,1,0,1,0,0,1,0.4288533212,112
354,1,0,1,0,0,1,2,1,1.535159829,115
354,0,0,1,1,0,0,1,1,1.044065894,163
254,0,0,1,1,0,0,1,1,1.082831744,156
344,1,0,1,0,1,1,0,1,0.6714333607,90
308,1,1,0,0,1,1,0,0,0.848221878,76
473,1,0,1,0,1,1,0,1,0.9718953505,66
205,1,0,1,0,1,1,0,1,0.6707464213,99
266,0,0,1,0,0,0,2,1,7.202570966,176
75,1,0,1,0,1,1,0,1,0.7125441924,113
244,1,0,1,0,0,1,2,1,5.641627861,118
253,0,0,1,1,0,0,1,1,1.187418401,184
313,1,0,0,0,1,1,0,2,0.7451475786,189
241,0,0,1,0,1,0,0,1,0.7969244191,129
428,0,0,1,0,1,0,0,1,0.7821031987,111
436,0,0,1,0,1,0,0,1,0.9341076972,112
258,1,1,0,0,1,1,0,0,0.6125279294,122
527,1,0,1,0,0,1,2,1,3.189564443,111
103,1,0,1,0,1,1,0,1,0.9208746266,156
452,1,0,1,0,0,1,2,1,2.767014998,164
320,1,0,1,0,1,1,0,1,0.7971265139,105
267,1,0,0,0,0,1,2,2,1.966921275,115
142,1,0,1,0,1,1,0,1,0.8963936685,144
209,1,0,0,0,1,1,0,2,0.955,167
519,1,0,1,0,1,1,0,1,0.9529407656,109
288,0,1,0,0,1,0,0,0,0.6824068403,94
605,1,0,1,0,1,1,0,1,0.8758272509,95
216,0,1,0,0,1,0,0,0,0.5037391389,124
462,1,0,1,0,1,1,0,1,0.8074798415,178
351,0,0,1,1,0,0,1,1,1.465322948,187
54,1,0,1,0,1,1,0,1,0.6553723598,112
346,1,0,1,0,1,1,0,1,0.453139074,52
377,0,0,1,1,0,0,1,1,1.278504146,45
373,0,1,0,0,1,0,0,0,0.8291092617,82
368,0,0,1,0,0,0,2,1,1.614441725,181
440,1,0,1,0,1,1,0,1,0.6876441153,158
63,1,0,1,1,0,1,1,1,1.017972666,140
467,1,1,0,1,0,1,1,0,1.053080132,154
342,1,0,1,0,1,1,0,1,0.528927759,135
391,1,0,1,0,1,1,0,1,0.6108470745,112
475,1,0,1,0,1,1,0,1,0.8699317763,127
489,0,0,1,0,0,0,2,1,7.185970843,153
422,1,0,1,0,0,1,2,1,3.266469548,195
534,1,0,1,0,0,1,2,1,1.946787371,172
397,1,0,1,0,1,1,0,1,0.5090352426,127
45,1,0,1,1,0,1,1,1,1.147893863,123
331,1,0,1,0,1,1,0,1,0.6730994919,146
518,1,1,0,0,1,1,0,0,0.8011648026,162
359,1,0,1,0,1,1,0,1,0.5340845787,198
419,1,0,1,0,0,1,2,1,3.618718743,164
309,1,1,0,0,1,1,0,0,0.5393229114,127
323,1,0,1,1,0,1,1,1,1.154636943,116
451,0,0,1,0,1,0,0,1,0.9821107305,104
300,0,0,1,1,0,0,1,1,1.07464055,103
213,1,0,1,0,0,1,2,1,1.553797182,87
503,0,0,1,0,1,0,0,1,0.4711171714,64
484,0,1,0,1,0,0,1,0,1.004362921,69
124,1,0,1,0,1,1,0,1,0.6743101523,71
316,1,0,1,0,0,1,2,1,7.965660246,86
230,0,0,1,1,0,0,1,1,1.45199225,104
341,1,0,1,0,0,1,2,1,2.176222589,96
372,1,0,1,0,1,1,0,1,0.7009536065,85
76,1,0,1,0,1,1,0,1,0.9252291112,110
565,1,0,1,0,1,1,0,1,0.9140220494,125
477,1,0,1,1,0,1,1,1,1.08632087,141
334,1,0,1,0,1,1,0,1,0.6897034822,189
243,0,0,1,1,0,0,1,1,1.24727317,186
423,1,0,1,1,0,1,1,1,1.261777231,166
271,0,0,1,1,0,0,1,1,1.026290678,152
452,1,0,1,0,0,1,2,1,2.451569681,136
58,1,1,0,0,1,1,0,0,0.7545594049,130
183,1,0,1,0,0,1,2,1,1.537445279,99
327,0,0,0,0,1,0,0,2,0.490901967,93
275,0,0,1,1,0,0,1,1,1.172143535,90
292,1,0,1,0,0,1,2,1,9.872999773,71
333,1,0,1,0,1,1,0,1,0.5436426924,70
202,1,1,0,1,0,1,1,0,1.037297425,165
455,1,0,1,0,1,1,0,1,0.6221414039,155
332,1,1,0,1,0,1,1,0,1.216495547,113
236,1,0,1,0,0,1,2,1,1.625115391,90
30,0,0,1,0,0,0,2,1,3.344979072,93
45,0,0,1,0,1,0,0,1,0.7752426875,117
164,1,1,0,1,0,1,1,0,1.094765294,182
369,1,0,1,0,1,1,0,1,0.3204671518,186
275,0,0,1,0,1,0,0,1,0.4990030329,140
668,1,0,1,0,1,1,0,1,0.955,158
501,0,0,1,0,0,0,2,1,3.252368172,131
202,1,0,1,0,0,1,2,1,1.883833238,117
50,1,0,1,0,0,1,2,1,1.952302174,91
147,1,0,1,0,1,1,0,1,0.8587545458,71
399,1,0,1,0,1,1,0,1,0.9018132559,54
187,0,0,1,1,0,0,1,1,1.311708711,50
724,1,0,1,1,0,1,1,1,1.070658731,48
331,1,0,0,1,0,1,1,2,1.351694563,65
334,0,1,0,0,1,0,0,0,0.2799617674,77
770,0,0,1,0,1,0,0,1,0.9662380891,115
131,0,0,1,0,1,0,0,1,0.8615826869,141
379,0,0,1,1,0,0,1,1,1.028656248,184
339,1,1,0,0,1,1,0,0,0.6013514324,107
304,1,0,1,0,1,1,0,1,0.3294535686,86
270,1,0,0,1,0,1,1,2,1.412838805,73
453,1,0,1,0,1,1,0,1,0.5480582726,75
360,1,0,1,0,0,1,2,1,2.240866673,83
472,1,0,1,0,1,1,0,1,0.5469082767,156
289,1,0,1,0,0,1,2,1,2.42782373,167
331,0,0,1,0,1,0,0,1,0.9793154809,148
779,1,0,1,1,0,1,1,1,1.483927518,120
245,1,0,1,1,0,1,1,1,1.002420479,113
409,1,0,1,0,1,1,0,1,0.4109109412,95
250,1,0,1,0,1,1,0,1,0.454911731,107
336,1,0,1,0,0,1,2,1,3.486042963,104
342,1,0,1,0,1,1,0,1,0.4936046053,103
294,1,0,1,0,1,1,0,1,0.6333229206,95
601,1,0,1,0,0,1,2,1,3.609465197,99
346,0,0,1,0,1,0,0,1,0.7186738186,93
325,1,0,1,0,1,1,0,1,0.8912075582,82
200,1,0,1,1,0,1,1,1,1.233873714,85
86,0,0,1,0,1,0,0,1,0.6500738414,80
324,1,0,1,1,0,1,1,1,1.288127549,94
336,0,0,1,0,1,0,0,1,0.4698012942,98
416,1,0,1,0,1,1,0,1,0.8040332915,110
379,1,0,1,1,0,1,1,1,1.130146879,125
267,0,1,0,1,0,0,1,0,1.006844279,142
549,1,0,1,0,1,1,0,1,0.9519429986,169
195,1,0,1,0,1,1,0,1,0.4602770949,175
52,1,0,1,1,0,1,1,1,1.377753583,191
303,1,0,1,1,0,1,1,1,1.276986961,149
58,1,0,1,1,0,1,1,1,1.200085756,123
411,0,0,1,0,0,0,2,1,2.269395443,124
57,1,0,1,1,0,1,1,1,1.433002859,127
362,0,0,1,0,1,0,0,1,0.6608337824,111
326,0,1,0,1,0,0,1,0,1.059365286,127
29,1,0,1,0,1,1,0,1,0.9087965147,133
331,1,0,1,0,1,1,0,1,0.5660988769,116
384,1,0,1,1,0,1,1,1,1.316302073,125
315,1,0,1,0,0,1,2,1,1.558049212,132
226,1,0,1,0,0,1,2,1,1.78414383,116
563,1,0,1,0,0,1,2,1,2.296233066,118
277,1,0,1,1,0,1,1,1,1.018708171,117
320,0,0,1,0,1,0,0,1,0.7640123982,113
458,1,1,0,1,0,1,1,0,1.181285404,101
148,1,0,1,0,0,1,2,1,1.580866262,115
440,0,0,1,0,1,0,0,1,0.6735661508,117
82,1,1,0,0,1,1,0,0,0.8324547726,117
380,1,0,1,0,0,1,2,1,1.723376065,115
107,1,0,1,0,1,1,0,1,0.6095758216,118
31,0,0,1,1,0,0,1,1,1.22977107,112
423,1,0,1,0,0,1,2,1,1.891019886,96
618,1,0,1,0,1,1,0,1,0.5215036051,53
423,0,0,1,0,0,0,2,1,2.363063165,38
196,0,1,0,0,1,0,0,0,0.3397025942,34
181,1,0,1,0,0,1,2,1,1.824579484,35
194,0,1,0,0,1,0,0,0,0.6871829934,46
295,0,0,1,0,1,0,0,1,0.3329665228,114
449,0,0,1,0,1,0,0,1,0.8175374838,196
603,0,0,1,0,1,0,0,1,0.8694961202,192
308,1,0,0,0,1,1,0,2,0.3530617036,158
388,1,0,1,1,0,1,1,1,1.140040645,169
433,0,0,1,0,1,0,0,1,0.7441556372,171
270,1,0,1,0,1,1,0,1,0.6364392238,116
318,0,0,1,0,0,0,2,1,2.406201728,95
426,1,0,1,1,0,1,1,1,1.22352047,77
480,1,0,1,0,0,1,2,1,2.819322163,67
136,1,0,1,0,0,1,2,1,4.413637429,69
364,1,0,1,0,1,1,0,1,0.3876138489,58
215,1,0,1,0,1,1,0,1,0.9552679182,91
399,1,0,1,0,0,1,2,1,2.063816482,130
298,1,1,0,0,1,1,0,0,0.8767783253,86
332,1,0,1,0,0,1,2,1,2.049177176,82
139,1,0,1,1,0,1,1,1,1.041705602,90
411,1,0,1,1,0,1,1,1,1.196320267,153
227,1,0,1,0,1,1,0,1,0.4006315466,170
732,1,0,1,0,1,1,0,1,0.8391059487,102
483,0,0,1,0,1,0,0,1,0.9713403538,69
499,1,0,1,0,1,1,0,1,0.7750409541,66
